Data supplied by UK-AIR on 14/3/2024
All Data GMT hour ending 
Status: R =Ratified P=Provisional,P*=As supplied
,,London Bloomsbury,,,,,,,,,,,,,,,,,,,,,,,
Date,time,"PM<sub>10</sub> particulate matter (Hourly measured)",status,unit,"Nitric oxide",status,unit,"Nitrogen dioxide",status,unit,"Nitrogen oxides as nitrogen dioxide",status,unit,"Ozone",status,unit,"PM<sub>2.5</sub> particulate matter (Hourly measured)",status,unit,"Sulphur dioxide",status,unit
01-01-2023,10:00,23.050,R,ugm-3 (FIDAS),0.88531,R,ugm-3,7.85189,R,ugm-3,9.20935,R,ugm-3,70.04907,R,ugm-3,10.943,R,ugm-3 (Ref.eq),1.19982,R,ugm-3
01-01-2023,11:00,22.350,R,ugm-3 (FIDAS),1.09901,R,ugm-3,7.43073,R,ugm-3,9.11586,R,ugm-3,69.55015,R,ugm-3,10.637,R,ugm-3 (Ref.eq),1.26647,R,ugm-3
01-01-2023,12:00,21.100,R,ugm-3 (FIDAS),1.16007,R,ugm-3,7.99158,R,ugm-3,9.77033,R,ugm-3,68.35273,R,ugm-3,10.448,R,ugm-3 (Ref.eq),1.46644,R,ugm-3
01-01-2023,13:00,21.400,R,ugm-3 (FIDAS),1.25165,R,ugm-3,10.23530,R,ugm-3,12.15447,R,ugm-3,64.91014,R,ugm-3,10.826,R,ugm-3 (Ref.eq),1.33313,R,ugm-3
01-01-2023,14:00,22.100,R,ugm-3 (FIDAS),1.19059,R,ugm-3,9.30047,R,ugm-3,11.12602,R,ugm-3,66.30713,R,ugm-3,11.203,R,ugm-3 (Ref.eq),1.13316,R,ugm-3
01-01-2023,15:00,23.625,R,ugm-3 (FIDAS),1.16007,R,ugm-3,13.13386,R,ugm-3,14.91260,R,ugm-3,61.76692,R,ugm-3,12.193,R,ugm-3 (Ref.eq),1.26647,R,ugm-3
01-01-2023,16:00,22.700,R,ugm-3 (FIDAS),1.03795,R,ugm-3,14.25606,R,ugm-3,15.84756,R,ugm-3,57.72562,R,ugm-3,11.863,R,ugm-3 (Ref.eq),1.46644,R,ugm-3
01-01-2023,17:00,20.750,R,ugm-3 (FIDAS),1.06848,R,ugm-3,15.28445,R,ugm-3,16.92277,R,ugm-3,57.72562,R,ugm-3,10.259,R,ugm-3 (Ref.eq),1.33313,R,ugm-3
01-01-2023,18:00,17.025,R,ugm-3 (FIDAS),0.97690,R,ugm-3,17.52854,R,ugm-3,19.02643,R,ugm-3,56.02928,R,ugm-3,9.104,R,ugm-3 (Ref.eq),1.26647,R,ugm-3
01-01-2023,19:00,11.100,R,ugm-3 (FIDAS),3.57178,R,ugm-3,34.77335,R,ugm-3,40.25001,R,ugm-3,49.69293,R,ugm-3,5.566,R,ugm-3 (Ref.eq),1.26647,R,ugm-3
01-01-2023,20:00,10.825,R,ugm-3 (FIDAS),5.34241,R,ugm-3,49.26168,R,ugm-3,57.45326,R,ugm-3,41.71013,R,ugm-3,6.109,R,ugm-3 (Ref.eq),1.26647,R,ugm-3
01-01-2023,21:00,9.500,R,ugm-3 (FIDAS),5.25083,R,ugm-3,47.53219,R,ugm-3,55.58334,R,ugm-3,38.76647,R,ugm-3,5.967,R,ugm-3 (Ref.eq),1.33313,R,ugm-3
01-01-2023,22:00,9.025,R,ugm-3 (FIDAS),7.26568,R,ugm-3,52.85742,R,ugm-3,63.99798,R,ugm-3,43.90540,R,ugm-3,4.764,R,ugm-3 (Ref.eq),1.33313,R,ugm-3
01-01-2023,23:00,11.700,R,ugm-3 (FIDAS),0.94637,R,ugm-3,21.22169,R,ugm-3,22.67277,R,ugm-3,51.43917,R,ugm-3,5.778,R,ugm-3 (Ref.eq),1.59976,R,ugm-3
01-01-2023,24:00,9.650,R,ugm-3 (FIDAS),1.03795,R,ugm-3,28.32720,R,ugm-3,29.91870,R,ugm-3,46.74927,R,ugm-3,5.425,R,ugm-3 (Ref.eq),1.53310,R,ugm-3
02-01-2023,01:00,6.025,R,ugm-3 (FIDAS),0.85505,R,ugm-3,15.33695,R,ugm-3,16.64801,R,ugm-3,59.27229,R,ugm-3,3.373,R,ugm-3 (Ref.eq),2.13466,R,ugm-3
02-01-2023,02:00,5.175,R,ugm-3 (FIDAS),0.97720,R,ugm-3,13.96497,R,ugm-3,15.46331,R,ugm-3,56.54483,R,ugm-3,3.231,R,ugm-3 (Ref.eq),1.42311,R,ugm-3
02-01-2023,03:00,6.125,R,ugm-3 (FIDAS),0.85505,R,ugm-3,10.56702,R,ugm-3,11.87807,R,ugm-3,56.67788,R,ugm-3,3.373,R,ugm-3 (Ref.eq),1.53428,R,ugm-3
02-01-2023,04:00,7.250,R,ugm-3 (FIDAS),0.97720,R,ugm-3,11.45530,R,ugm-3,12.95364,R,ugm-3,54.93164,R,ugm-3,3.514,R,ugm-3 (Ref.eq),1.53428,R,ugm-3
02-01-2023,05:00,7.750,R,ugm-3 (FIDAS),1.03827,R,ugm-3,9.53785,R,ugm-3,11.12985,R,ugm-3,56.87745,R,ugm-3,3.915,R,ugm-3 (Ref.eq),1.66770,R,ugm-3
02-01-2023,06:00,7.925,R,ugm-3 (FIDAS),1.09934,R,ugm-3,11.17448,R,ugm-3,12.86012,R,ugm-3,53.13551,R,ugm-3,3.538,R,ugm-3 (Ref.eq),1.33416,R,ugm-3
02-01-2023,07:00,8.900,R,ugm-3 (FIDAS),1.06881,R,ugm-3,15.57036,R,ugm-3,17.20917,R,ugm-3,48.34583,R,ugm-3,3.514,R,ugm-3 (Ref.eq),1.60099,R,ugm-3
02-01-2023,08:00,7.525,R,ugm-3 (FIDAS),0.97720,R,ugm-3,15.05613,R,ugm-3,16.55448,R,ugm-3,48.99444,R,ugm-3,3.325,R,ugm-3 (Ref.eq),0.93391,R,ugm-3
02-01-2023,09:00,8.325,R,ugm-3 (FIDAS),1.86278,R,ugm-3,24.78134,R,ugm-3,27.63756,R,ugm-3,37.41938,R,ugm-3,3.844,R,ugm-3 (Ref.eq),1.06733,R,ugm-3
02-01-2023,10:00,10.275,R,ugm-3 (FIDAS),9.46657,R,ugm-3,47.26011,R,ugm-3,61.77532,R,ugm-3,25.04604,R,ugm-3,4.835,R,ugm-3 (Ref.eq),1.46758,R,ugm-3
02-01-2023,11:00,11.450,R,ugm-3 (FIDAS),13.74180,R,ugm-3,52.25557,R,ugm-3,73.32604,R,ugm-3,27.19141,R,ugm-3,5.755,R,ugm-3 (Ref.eq),1.20074,R,ugm-3
02-01-2023,12:00,8.675,R,ugm-3 (FIDAS),8.30616,R,ugm-3,30.89494,R,ugm-3,43.63087,R,ugm-3,36.87056,R,ugm-3,4.505,R,ugm-3 (Ref.eq),1.26745,R,ugm-3
02-01-2023,13:00,8.700,R,ugm-3 (FIDAS),7.97025,R,ugm-3,30.19413,R,ugm-3,42.41500,R,ugm-3,42.50841,R,ugm-3,4.387,R,ugm-3 (Ref.eq),1.40087,R,ugm-3
02-01-2023,14:00,6.025,R,ugm-3 (FIDAS),6.01586,R,ugm-3,26.73738,R,ugm-3,35.96156,R,ugm-3,45.15271,R,ugm-3,3.656,R,ugm-3 (Ref.eq),1.06733,R,ugm-3
02-01-2023,15:00,7.375,R,ugm-3 (FIDAS),9.52765,R,ugm-3,38.51511,R,ugm-3,53.12397,R,ugm-3,39.46497,R,ugm-3,3.396,R,ugm-3 (Ref.eq),1.26745,R,ugm-3
02-01-2023,16:00,9.925,R,ugm-3 (FIDAS),12.00117,R,ugm-3,50.38839,R,ugm-3,68.78993,R,ugm-3,30.93335,R,ugm-3,3.632,R,ugm-3 (Ref.eq),1.46758,R,ugm-3
02-01-2023,17:00,9.225,R,ugm-3 (FIDAS),7.54272,R,ugm-3,41.65215,R,ugm-3,53.21750,R,ugm-3,33.97679,R,ugm-3,4.175,R,ugm-3 (Ref.eq),0.86720,R,ugm-3
02-01-2023,18:00,7.450,R,ugm-3 (FIDAS),2.62621,R,ugm-3,41.28757,R,ugm-3,45.31437,R,ugm-3,27.19141,R,ugm-3,4.458,R,ugm-3 (Ref.eq),0.40025,R,ugm-3
02-01-2023,19:00,10.625,R,ugm-3 (FIDAS),2.04600,R,ugm-3,42.45780,R,ugm-3,45.59495,R,ugm-3,24.29765,R,ugm-3,6.934,R,ugm-3 (Ref.eq),0.53367,R,ugm-3
02-01-2023,20:00,13.825,R,ugm-3 (FIDAS),2.01547,R,ugm-3,45.54428,R,ugm-3,48.63462,R,ugm-3,19.50797,R,ugm-3,9.410,R,ugm-3 (Ref.eq),0.33354,R,ugm-3
02-01-2023,21:00,19.175,R,ugm-3 (FIDAS),2.07654,R,ugm-3,49.37882,R,ugm-3,52.56280,R,ugm-3,14.91786,R,ugm-3,13.396,R,ugm-3 (Ref.eq),0.60037,R,ugm-3
02-01-2023,22:00,15.800,R,ugm-3 (FIDAS),2.87051,R,ugm-3,54.05368,R,ugm-3,58.45507,R,ugm-3,13.92001,R,ugm-3,11.934,R,ugm-3 (Ref.eq),0.60037,R,ugm-3
02-01-2023,23:00,16.925,R,ugm-3 (FIDAS),3.42018,R,ugm-3,49.93738,R,ugm-3,55.18159,R,ugm-3,11.77463,R,ugm-3,11.486,R,ugm-3 (Ref.eq),0.60037,R,ugm-3
02-01-2023,24:00,16.675,R,ugm-3 (FIDAS),4.33630,R,ugm-3,55.12641,R,ugm-3,61.77532,R,ugm-3,9.13033,R,ugm-3,11.722,R,ugm-3 (Ref.eq),1.13404,R,ugm-3
03-01-2023,01:00,11.450,R,ugm-3 (FIDAS),3.05466,R,ugm-3,41.72215,R,ugm-3,46.40590,R,ugm-3,20.35614,R,ugm-3,8.561,R,ugm-3 (Ref.eq),2.67038,R,ugm-3
03-01-2023,02:00,9.425,R,ugm-3 (FIDAS),1.46624,R,ugm-3,22.57646,R,ugm-3,24.82466,R,ugm-3,38.58353,R,ugm-3,6.274,R,ugm-3 (Ref.eq),2.13630,R,ugm-3
03-01-2023,03:00,9.300,R,ugm-3 (FIDAS),1.28296,R,ugm-3,20.67441,R,ugm-3,22.64159,R,ugm-3,37.76862,R,ugm-3,5.943,R,ugm-3 (Ref.eq),2.00278,R,ugm-3
03-01-2023,04:00,10.100,R,ugm-3 (FIDAS),1.16077,R,ugm-3,22.12483,R,ugm-3,23.90465,R,ugm-3,32.87916,R,ugm-3,6.368,R,ugm-3 (Ref.eq),2.13630,R,ugm-3
03-01-2023,05:00,11.150,R,ugm-3 (FIDAS),1.16077,R,ugm-3,20.06650,R,ugm-3,21.84633,R,ugm-3,40.31314,R,ugm-3,6.675,R,ugm-3 (Ref.eq),1.00139,R,ugm-3
03-01-2023,06:00,13.850,R,ugm-3 (FIDAS),1.19132,R,ugm-3,17.63388,R,ugm-3,19.46054,R,ugm-3,41.01164,R,ugm-3,8.326,R,ugm-3 (Ref.eq),0.33380,R,ugm-3
03-01-2023,07:00,13.475,R,ugm-3 (FIDAS),1.43569,R,ugm-3,23.57449,R,ugm-3,25.77586,R,ugm-3,38.61680,R,ugm-3,8.113,R,ugm-3 (Ref.eq),1.33519,R,ugm-3
03-01-2023,08:00,12.200,R,ugm-3 (FIDAS),1.55788,R,ugm-3,25.86649,R,ugm-3,28.25520,R,ugm-3,41.56045,R,ugm-3,6.604,R,ugm-3 (Ref.eq),2.20306,R,ugm-3
03-01-2023,09:00,14.950,R,ugm-3 (FIDAS),1.80225,R,ugm-3,26.24028,R,ugm-3,29.00369,R,ugm-3,47.04863,R,ugm-3,6.792,R,ugm-3 (Ref.eq),2.26982,R,ugm-3
03-01-2023,10:00,16.000,R,ugm-3 (FIDAS),1.98553,R,ugm-3,20.39241,R,ugm-3,23.43685,R,ugm-3,54.38283,R,ugm-3,6.910,R,ugm-3 (Ref.eq),2.47010,R,ugm-3
03-01-2023,11:00,,,,1.98553,R,ugm-3,17.63238,R,ugm-3,20.67682,R,ugm-3,56.77767,R,ugm-3,,,,2.26982,R,ugm-3
03-01-2023,12:00,,,,1.86334,R,ugm-3,17.67940,R,ugm-3,20.53648,R,ugm-3,56.87745,R,ugm-3,,,,2.26982,R,ugm-3
03-01-2023,13:00,9.125,R,ugm-3 (FIDAS),1.89389,R,ugm-3,17.49222,R,ugm-3,20.39614,R,ugm-3,57.87530,R,ugm-3,4.929,R,ugm-3 (Ref.eq),2.26982,R,ugm-3
03-01-2023,14:00,11.825,R,ugm-3 (FIDAS),1.86334,R,ugm-3,17.39871,R,ugm-3,20.25580,R,ugm-3,56.32863,R,ugm-3,5.448,R,ugm-3 (Ref.eq),2.47010,R,ugm-3
03-01-2023,15:00,12.500,R,ugm-3 (FIDAS),1.83280,R,ugm-3,16.04215,R,ugm-3,18.85240,R,ugm-3,59.57165,R,ugm-3,6.415,R,ugm-3 (Ref.eq),2.53686,R,ugm-3
03-01-2023,16:00,9.850,R,ugm-3 (FIDAS),1.58842,R,ugm-3,15.62159,R,ugm-3,18.05713,R,ugm-3,59.27229,R,ugm-3,4.693,R,ugm-3 (Ref.eq),2.80390,R,ugm-3
03-01-2023,17:00,10.350,R,ugm-3 (FIDAS),1.52733,R,ugm-3,14.77966,R,ugm-3,17.12153,R,ugm-3,59.97079,R,ugm-3,5.354,R,ugm-3 (Ref.eq),2.53686,R,ugm-3
03-01-2023,18:00,7.675,R,ugm-3 (FIDAS),1.58842,R,ugm-3,15.34090,R,ugm-3,17.77645,R,ugm-3,59.32218,R,ugm-3,4.434,R,ugm-3 (Ref.eq),2.67038,R,ugm-3
03-01-2023,19:00,6.025,R,ugm-3 (FIDAS),1.40515,R,ugm-3,13.18936,R,ugm-3,15.34389,R,ugm-3,61.21810,R,ugm-3,3.396,R,ugm-3 (Ref.eq),2.60362,R,ugm-3
03-01-2023,20:00,5.975,R,ugm-3 (FIDAS),1.49678,R,ugm-3,12.44071,R,ugm-3,14.73574,R,ugm-3,61.66713,R,ugm-3,3.160,R,ugm-3 (Ref.eq),2.53686,R,ugm-3
03-01-2023,21:00,5.550,R,ugm-3 (FIDAS),1.34405,R,ugm-3,11.22471,R,ugm-3,13.28556,R,ugm-3,60.76907,R,ugm-3,2.453,R,ugm-3 (Ref.eq),2.87066,R,ugm-3
03-01-2023,22:00,4.700,R,ugm-3 (FIDAS),1.40515,R,ugm-3,9.16627,R,ugm-3,11.32079,R,ugm-3,62.21595,R,ugm-3,2.099,R,ugm-3 (Ref.eq),2.73714,R,ugm-3
03-01-2023,23:00,8.900,R,ugm-3 (FIDAS),1.28296,R,ugm-3,7.57598,R,ugm-3,9.54315,R,ugm-3,67.05552,R,ugm-3,4.505,R,ugm-3 (Ref.eq),2.73714,R,ugm-3
03-01-2023,24:00,10.000,R,ugm-3 (FIDAS),1.25241,R,ugm-3,5.47092,R,ugm-3,7.39126,R,ugm-3,71.49595,R,ugm-3,5.519,R,ugm-3 (Ref.eq),2.67038,R,ugm-3
04-01-2023,01:00,11.075,R,ugm-3 (FIDAS),0.08148,R,ugm-3,5.11624,R,ugm-3,5.24118,R,ugm-3,74.10699,R,ugm-3,5.472,R,ugm-3 (Ref.eq),0.53449,R,ugm-3
04-01-2023,02:00,9.175,R,ugm-3 (FIDAS),0.16297,R,ugm-3,4.30496,R,ugm-3,4.55483,R,ugm-3,74.70570,R,ugm-3,4.316,R,ugm-3 (Ref.eq),0.53449,R,ugm-3
04-01-2023,03:00,12.275,R,ugm-3 (FIDAS),0.12222,R,ugm-3,4.11785,R,ugm-3,4.30525,R,ugm-3,74.98843,R,ugm-3,6.368,R,ugm-3 (Ref.eq),0.46768,R,ugm-3
04-01-2023,04:00,9.050,R,ugm-3 (FIDAS),0.06111,R,ugm-3,4.49233,R,ugm-3,4.58603,R,ugm-3,72.54370,R,ugm-3,4.788,R,ugm-3 (Ref.eq),0.53449,R,ugm-3
04-01-2023,05:00,5.475,R,ugm-3 (FIDAS),0.09167,R,ugm-3,4.77305,R,ugm-3,4.91360,R,ugm-3,71.44606,R,ugm-3,2.901,R,ugm-3 (Ref.eq),0.73492,R,ugm-3
04-01-2023,06:00,4.875,R,ugm-3 (FIDAS),0.12222,R,ugm-3,6.03649,R,ugm-3,6.22390,R,ugm-3,68.55230,R,ugm-3,2.288,R,ugm-3 (Ref.eq),0.73492,R,ugm-3
04-01-2023,07:00,8.075,R,ugm-3 (FIDAS),0.09167,R,ugm-3,8.28276,R,ugm-3,8.42332,R,ugm-3,65.85810,R,ugm-3,3.420,R,ugm-3 (Ref.eq),0.53449,R,ugm-3
04-01-2023,08:00,8.750,R,ugm-3 (FIDAS),0.30556,R,ugm-3,10.85617,R,ugm-3,11.32469,R,ugm-3,62.61509,R,ugm-3,3.443,R,ugm-3 (Ref.eq),0.80173,R,ugm-3
04-01-2023,09:00,6.975,R,ugm-3 (FIDAS),0.36667,R,ugm-3,15.67607,R,ugm-3,16.23829,R,ugm-3,57.27659,R,ugm-3,3.113,R,ugm-3 (Ref.eq),0.66811,R,ugm-3
04-01-2023,10:00,9.900,R,ugm-3 (FIDAS),0.94723,R,ugm-3,17.03210,R,ugm-3,18.48451,R,ugm-3,57.27659,R,ugm-3,4.127,R,ugm-3 (Ref.eq),0.86854,R,ugm-3
04-01-2023,11:00,11.925,R,ugm-3 (FIDAS),0.85556,R,ugm-3,16.47072,R,ugm-3,17.78256,R,ugm-3,56.52820,R,ugm-3,5.495,R,ugm-3 (Ref.eq),0.60130,R,ugm-3
04-01-2023,12:00,13.675,R,ugm-3 (FIDAS),1.10001,R,ugm-3,16.34548,R,ugm-3,18.03214,R,ugm-3,56.72777,R,ugm-3,6.745,R,ugm-3 (Ref.eq),0.89081,R,ugm-3
04-01-2023,13:00,14.375,R,ugm-3 (FIDAS),,,,,,,,,,56.34526,R,ugm-3,7.476,R,ugm-3 (Ref.eq),,,
04-01-2023,14:00,15.625,R,ugm-3 (FIDAS),2.13891,R,ugm-3,20.02490,R,ugm-3,23.30452,R,ugm-3,55.14784,R,ugm-3,8.797,R,ugm-3 (Ref.eq),1.40303,R,ugm-3
04-01-2023,15:00,13.025,R,ugm-3 (FIDAS),2.56669,R,ugm-3,20.67927,R,ugm-3,24.61481,R,ugm-3,53.03573,R,ugm-3,7.618,R,ugm-3 (Ref.eq),1.06897,R,ugm-3
04-01-2023,16:00,15.750,R,ugm-3 (FIDAS),1.25279,R,ugm-3,18.52903,R,ugm-3,20.44995,R,ugm-3,53.83401,R,ugm-3,8.726,R,ugm-3 (Ref.eq),1.06897,R,ugm-3
04-01-2023,17:00,17.325,R,ugm-3 (FIDAS),2.13891,R,ugm-3,23.01986,R,ugm-3,26.29948,R,ugm-3,50.29164,R,ugm-3,9.528,R,ugm-3 (Ref.eq),0.93535,R,ugm-3
04-01-2023,18:00,17.025,R,ugm-3 (FIDAS),2.93337,R,ugm-3,28.58716,R,ugm-3,33.08493,R,ugm-3,45.40218,R,ugm-3,9.552,R,ugm-3 (Ref.eq),0.80173,R,ugm-3
04-01-2023,19:00,18.100,R,ugm-3 (FIDAS),2.78059,R,ugm-3,30.03812,R,ugm-3,34.30163,R,ugm-3,46.05078,R,ugm-3,10.943,R,ugm-3 (Ref.eq),0.80173,R,ugm-3
04-01-2023,20:00,19.225,R,ugm-3 (FIDAS),0.82501,R,ugm-3,21.24399,R,ugm-3,22.50898,R,ugm-3,48.89465,R,ugm-3,12.052,R,ugm-3 (Ref.eq),0.86854,R,ugm-3
04-01-2023,21:00,21.375,R,ugm-3 (FIDAS),1.22224,R,ugm-3,23.39589,R,ugm-3,25.26996,R,ugm-3,49.39358,R,ugm-3,12.689,R,ugm-3 (Ref.eq),0.53449,R,ugm-3
04-01-2023,22:00,19.575,R,ugm-3 (FIDAS),0.42778,R,ugm-3,13.85090,R,ugm-3,14.50683,R,ugm-3,53.53465,R,ugm-3,11.368,R,ugm-3 (Ref.eq),0.46768,R,ugm-3
04-01-2023,23:00,19.400,R,ugm-3 (FIDAS),0.61112,R,ugm-3,16.51796,R,ugm-3,17.45499,R,ugm-3,52.13766,R,ugm-3,10.920,R,ugm-3 (Ref.eq),0.73492,R,ugm-3
04-01-2023,24:00,20.050,R,ugm-3 (FIDAS),0.15278,R,ugm-3,10.52887,R,ugm-3,10.76313,R,ugm-3,56.72777,R,ugm-3,10.566,R,ugm-3 (Ref.eq),0.66811,R,ugm-3
05-01-2023,01:00,19.175,R,ugm-3 (FIDAS),0.20400,R,ugm-3,8.49848,R,ugm-3,8.81128,R,ugm-3,58.14139,R,ugm-3,10.495,R,ugm-3 (Ref.eq),1.15610,R,ugm-3
05-01-2023,02:00,18.900,R,ugm-3 (FIDAS),0.28560,R,ugm-3,8.74831,R,ugm-3,9.18623,R,ugm-3,55.74655,R,ugm-3,10.778,R,ugm-3 (Ref.eq),1.15610,R,ugm-3
05-01-2023,03:00,21.775,R,ugm-3 (FIDAS),0.18360,R,ugm-3,10.26390,R,ugm-3,10.54542,R,ugm-3,54.28304,R,ugm-3,11.627,R,ugm-3 (Ref.eq),0.86707,R,ugm-3
05-01-2023,04:00,21.475,R,ugm-3 (FIDAS),0.18360,R,ugm-3,7.96734,R,ugm-3,8.24886,R,ugm-3,56.02928,R,ugm-3,11.580,R,ugm-3 (Ref.eq),0.80038,R,ugm-3
05-01-2023,05:00,22.500,R,ugm-3 (FIDAS),0.27540,R,ugm-3,8.85769,R,ugm-3,9.27997,R,ugm-3,53.53465,R,ugm-3,11.793,R,ugm-3 (Ref.eq),0.73368,R,ugm-3
05-01-2023,06:00,23.975,R,ugm-3 (FIDAS),0.30600,R,ugm-3,11.34167,R,ugm-3,11.81087,R,ugm-3,48.89465,R,ugm-3,12.052,R,ugm-3 (Ref.eq),0.60028,R,ugm-3
05-01-2023,07:00,26.800,R,ugm-3 (FIDAS),0.42840,R,ugm-3,14.43479,R,ugm-3,15.09166,R,ugm-3,46.35013,R,ugm-3,12.382,R,ugm-3 (Ref.eq),0.46688,R,ugm-3
05-01-2023,08:00,25.300,R,ugm-3 (FIDAS),1.04040,R,ugm-3,20.90163,R,ugm-3,22.49689,R,ugm-3,39.06583,R,ugm-3,12.123,R,ugm-3 (Ref.eq),0.93377,R,ugm-3
05-01-2023,09:00,23.450,R,ugm-3 (FIDAS),1.34640,R,ugm-3,28.54069,R,ugm-3,30.60514,R,ugm-3,31.03314,R,ugm-3,11.203,R,ugm-3 (Ref.eq),0.86707,R,ugm-3
05-01-2023,10:00,17.550,R,ugm-3 (FIDAS),2.53981,R,ugm-3,32.99121,R,ugm-3,36.88552,R,ugm-3,31.63185,R,ugm-3,8.609,R,ugm-3 (Ref.eq),1.06717,R,ugm-3
05-01-2023,11:00,11.700,R,ugm-3 (FIDAS),2.26441,R,ugm-3,23.61796,R,ugm-3,27.09000,R,ugm-3,41.51056,R,ugm-3,5.684,R,ugm-3 (Ref.eq),1.33396,R,ugm-3
05-01-2023,12:00,9.875,R,ugm-3 (FIDAS),1.98900,R,ugm-3,21.27500,R,ugm-3,24.32476,R,ugm-3,47.43114,R,ugm-3,3.986,R,ugm-3 (Ref.eq),1.26726,R,ugm-3
05-01-2023,13:00,8.450,R,ugm-3 (FIDAS),1.28520,R,ugm-3,18.83901,R,ugm-3,20.80962,R,ugm-3,52.13766,R,ugm-3,3.915,R,ugm-3 (Ref.eq),1.33396,R,ugm-3
05-01-2023,14:00,10.525,R,ugm-3 (FIDAS),1.40760,R,ugm-3,20.10425,R,ugm-3,22.26255,R,ugm-3,54.08347,R,ugm-3,4.717,R,ugm-3 (Ref.eq),1.33396,R,ugm-3
05-01-2023,15:00,14.425,R,ugm-3 (FIDAS),1.04040,R,ugm-3,19.35497,R,ugm-3,20.95023,R,ugm-3,55.68003,R,ugm-3,6.958,R,ugm-3 (Ref.eq),1.20056,R,ugm-3
05-01-2023,16:00,14.975,R,ugm-3 (FIDAS),0.73440,R,ugm-3,18.69932,R,ugm-3,19.82538,R,ugm-3,56.01265,R,ugm-3,7.264,R,ugm-3 (Ref.eq),1.00047,R,ugm-3
05-01-2023,17:00,13.000,R,ugm-3 (FIDAS),0.76500,R,ugm-3,20.66774,R,ugm-3,21.84073,R,ugm-3,54.43272,R,ugm-3,6.392,R,ugm-3 (Ref.eq),1.00047,R,ugm-3
05-01-2023,18:00,11.350,R,ugm-3 (FIDAS),0.39780,R,ugm-3,20.94957,R,ugm-3,21.55952,R,ugm-3,54.23315,R,ugm-3,6.061,R,ugm-3 (Ref.eq),0.73368,R,ugm-3
05-01-2023,19:00,10.775,R,ugm-3 (FIDAS),0.33660,R,ugm-3,17.85635,R,ugm-3,18.37246,R,ugm-3,58.42412,R,ugm-3,5.637,R,ugm-3 (Ref.eq),1.26726,R,ugm-3
05-01-2023,20:00,11.850,R,ugm-3 (FIDAS),0.42840,R,ugm-3,17.90306,R,ugm-3,18.55993,R,ugm-3,58.74010,R,ugm-3,5.991,R,ugm-3 (Ref.eq),1.33396,R,ugm-3
05-01-2023,21:00,12.725,R,ugm-3 (FIDAS),0.52020,R,ugm-3,14.80959,R,ugm-3,15.60722,R,ugm-3,62.21595,R,ugm-3,6.179,R,ugm-3 (Ref.eq),1.40066,R,ugm-3
05-01-2023,22:00,10.275,R,ugm-3 (FIDAS),0.30600,R,ugm-3,12.18530,R,ugm-3,12.65450,R,ugm-3,65.52548,R,ugm-3,5.495,R,ugm-3 (Ref.eq),1.46735,R,ugm-3
