Data supplied by UK-AIR on 6/6/2017
All Data GMT hour ending 
Status: R =Ratified P=Provisional,P*=As supplied
,,London Bloomsbury,,,,,,,,,,,,,,,,,,,,,,,
Date,time,"PM<sub>10</sub> particulate matter (Hourly measured)",status,unit,"Nitric oxide",status,unit,"Nitrogen dioxide",status,unit,"Nitrogen oxides as nitrogen dioxide",status,unit,"Non-volatile PM<sub>10</sub> (Hourly measured)",status,unit,"Non-volatile PM<sub>2.5</sub> (Hourly measured)",status,unit,"Ozone",status,unit,"PM<sub>2.5</sub> particulate matter (Hourly measured)",status,unit,"Sulphur dioxide",status,unit,"Volatile PM<sub>10</sub> (Hourly measured)",status,unit,"Volatile PM<sub>2.5</sub> (Hourly measured)",status,unit
 
01-01-2016,01:00,22.700,R,ugm-3 (TEOM FDMS),2.45302,R,ugm-3,45.52324,R,ugm-3,49.28449,R,ugm-3,21.000,R,ugm-3 (TEOM FDMS),15.200,R,ugm-3 (TEOM FDMS),24.33157,R,ugm-3,14.300,R,ugm-3 (TEOM FDMS),1.34021,R,ugm-3,1.700,R,ugm-3 (TEOM FDMS),-0.900,R,ugm-3 (TEOM FDMS)
01-01-2016,02:00,23.000,R,ugm-3 (TEOM FDMS),4.00425,R,ugm-3,51.47685,R,ugm-3,57.61661,R,ugm-3,21.200,R,ugm-3 (TEOM FDMS),10.800,R,ugm-3 (TEOM FDMS),12.56958,R,ugm-3,8.600,R,ugm-3 (TEOM FDMS),1.60807,R,ugm-3,1.800,R,ugm-3 (TEOM FDMS),-2.200,R,ugm-3 (TEOM FDMS)
01-01-2016,03:00,23.300,R,ugm-3 (TEOM FDMS),9.57396,R,ugm-3,59.89568,R,ugm-3,74.57555,R,ugm-3,21.700,R,ugm-3 (TEOM FDMS),11.900,R,ugm-3 (TEOM FDMS),6.17470,R,ugm-3,11.800,R,ugm-3 (TEOM FDMS),1.67437,R,ugm-3,1.600,R,ugm-3 (TEOM FDMS),-0.100,R,ugm-3 (TEOM FDMS)
01-01-2016,04:00,23.900,R,ugm-3 (TEOM FDMS),8.78505,R,ugm-3,58.27531,R,ugm-3,71.74553,R,ugm-3,23.200,R,ugm-3 (TEOM FDMS),11.800,R,ugm-3 (TEOM FDMS),7.49834,R,ugm-3,11.300,R,ugm-3 (TEOM FDMS),1.47480,R,ugm-3,0.700,R,ugm-3 (TEOM FDMS),-0.500,R,ugm-3 (TEOM FDMS)
01-01-2016,05:00,20.500,R,ugm-3 (TEOM FDMS),5.96927,R,ugm-3,57.05131,R,ugm-3,66.20406,R,ugm-3,18.500,R,ugm-3 (TEOM FDMS),8.900,R,ugm-3 (TEOM FDMS),9.26155,R,ugm-3,9.300,R,ugm-3 (TEOM FDMS),0.66988,R,ugm-3,2.000,R,ugm-3 (TEOM FDMS),0.400,R,ugm-3 (TEOM FDMS)
01-01-2016,06:00,21.000,R,ugm-3 (TEOM FDMS),18.69672,R,ugm-3,69.54758,R,ugm-3,98.21548,R,ugm-3,18.600,R,ugm-3 (TEOM FDMS),6.800,R,ugm-3 (TEOM FDMS),2.64630,R,ugm-3,7.400,R,ugm-3 (TEOM FDMS),1.47347,R,ugm-3,2.400,R,ugm-3 (TEOM FDMS),0.600,R,ugm-3 (TEOM FDMS)
01-01-2016,07:00,19.800,R,ugm-3 (TEOM FDMS),19.97364,R,ugm-3,70.12468,R,ugm-3,100.75050,R,ugm-3,16.100,R,ugm-3 (TEOM FDMS),5.700,R,ugm-3 (TEOM FDMS),0.99236,R,ugm-3,6.600,R,ugm-3 (TEOM FDMS),2.27773,R,ugm-3,3.700,R,ugm-3 (TEOM FDMS),0.900,R,ugm-3 (TEOM FDMS)
01-01-2016,08:00,20.400,R,ugm-3 (TEOM FDMS),48.61882,R,ugm-3,73.18803,R,ugm-3,147.73584,R,ugm-3,18.200,R,ugm-3 (TEOM FDMS),7.200,R,ugm-3 (TEOM FDMS),1.32315,R,ugm-3,7.100,R,ugm-3 (TEOM FDMS),2.94828,R,ugm-3,2.200,R,ugm-3 (TEOM FDMS),-0.100,R,ugm-3 (TEOM FDMS)
01-01-2016,09:00,21.200,R,ugm-3 (TEOM FDMS),63.37375,R,ugm-3,75.32381,R,ugm-3,172.49555,R,ugm-3,18.200,R,ugm-3 (TEOM FDMS),9.500,R,ugm-3 (TEOM FDMS),1.15801,R,ugm-3,11.100,R,ugm-3 (TEOM FDMS),3.81773,R,ugm-3,3.000,R,ugm-3 (TEOM FDMS),1.600,R,ugm-3 (TEOM FDMS)
01-01-2016,10:00,12.700,R,ugm-3 (TEOM FDMS),30.56072,R,ugm-3,64.62051,R,ugm-3,111.47963,R,ugm-3,7.500,R,ugm-3 (TEOM FDMS),-0.400,R,ugm-3 (TEOM FDMS),9.42769,R,ugm-3,2.100,R,ugm-3 (TEOM FDMS),2.54515,R,ugm-3,5.200,R,ugm-3 (TEOM FDMS),2.500,R,ugm-3 (TEOM FDMS)
01-01-2016,11:00,13.400,R,ugm-3 (TEOM FDMS),12.38943,R,ugm-3,46.55838,R,ugm-3,65.55524,R,ugm-3,10.100,R,ugm-3 (TEOM FDMS),1.600,R,ugm-3 (TEOM FDMS),26.24196,R,ugm-3,2.600,R,ugm-3 (TEOM FDMS),1.74156,R,ugm-3,3.300,R,ugm-3 (TEOM FDMS),1.000,R,ugm-3 (TEOM FDMS)
01-01-2016,12:00,12.900,R,ugm-3 (TEOM FDMS),19.14730,R,ugm-3,50.99394,R,ugm-3,80.35273,R,ugm-3,11.100,R,ugm-3 (TEOM FDMS),2.800,R,ugm-3 (TEOM FDMS),16.65013,R,ugm-3,3.200,R,ugm-3 (TEOM FDMS),2.47929,R,ugm-3,1.800,R,ugm-3 (TEOM FDMS),0.400,R,ugm-3 (TEOM FDMS)
01-01-2016,13:00,15.400,R,ugm-3 (TEOM FDMS),16.93179,R,ugm-3,47.78859,R,ugm-3,73.75030,R,ugm-3,11.100,R,ugm-3 (TEOM FDMS),2.300,R,ugm-3 (TEOM FDMS),21.83196,R,ugm-3,6.800,R,ugm-3 (TEOM FDMS),2.94761,R,ugm-3,4.300,R,ugm-3 (TEOM FDMS),4.500,R,ugm-3 (TEOM FDMS)
01-01-2016,14:00,11.600,R,ugm-3 (TEOM FDMS),14.00406,R,ugm-3,44.96766,R,ugm-3,66.44025,R,ugm-3,8.500,R,ugm-3 (TEOM FDMS),-0.400,R,ugm-3 (TEOM FDMS),24.91931,R,ugm-3,0.600,R,ugm-3 (TEOM FDMS),3.34941,R,ugm-3,3.100,R,ugm-3 (TEOM FDMS),1.000,R,ugm-3 (TEOM FDMS)
01-01-2016,15:00,15.800,R,ugm-3 (TEOM FDMS),15.01718,R,ugm-3,47.30425,R,ugm-3,70.33028,R,ugm-3,13.400,R,ugm-3 (TEOM FDMS),3.300,R,ugm-3 (TEOM FDMS),22.16275,R,ugm-3,2.800,R,ugm-3 (TEOM FDMS),3.61749,R,ugm-3,2.400,R,ugm-3 (TEOM FDMS),-0.500,R,ugm-3 (TEOM FDMS)
01-01-2016,16:00,16.700,R,ugm-3 (TEOM FDMS),12.57715,R,ugm-3,46.56555,R,ugm-3,65.85024,R,ugm-3,14.400,R,ugm-3 (TEOM FDMS),4.200,R,ugm-3 (TEOM FDMS),22.10737,R,ugm-3,5.000,R,ugm-3 (TEOM FDMS),4.22019,R,ugm-3,2.300,R,ugm-3 (TEOM FDMS),0.800,R,ugm-3 (TEOM FDMS)
01-01-2016,17:00,15.500,R,ugm-3 (TEOM FDMS),13.96602,R,ugm-3,45.14313,R,ugm-3,66.55739,R,ugm-3,10.900,R,ugm-3 (TEOM FDMS),4.700,R,ugm-3 (TEOM FDMS),18.74461,R,ugm-3,7.800,R,ugm-3 (TEOM FDMS),4.48827,R,ugm-3,4.600,R,ugm-3 (TEOM FDMS),3.100,R,ugm-3 (TEOM FDMS)
01-01-2016,18:00,14.000,R,ugm-3 (TEOM FDMS),12.84002,R,ugm-3,41.38746,R,ugm-3,61.07521,R,ugm-3,10.100,R,ugm-3 (TEOM FDMS),4.900,R,ugm-3 (TEOM FDMS),21.66682,R,ugm-3,7.500,R,ugm-3 (TEOM FDMS),4.42109,R,ugm-3,3.900,R,ugm-3 (TEOM FDMS),2.600,R,ugm-3 (TEOM FDMS)
01-01-2016,19:00,17.000,R,ugm-3 (TEOM FDMS),9.42335,R,ugm-3,36.78120,R,ugm-3,51.23014,R,ugm-3,12.200,R,ugm-3 (TEOM FDMS),5.300,R,ugm-3 (TEOM FDMS),29.55033,R,ugm-3,7.000,R,ugm-3 (TEOM FDMS),4.55480,R,ugm-3,4.800,R,ugm-3 (TEOM FDMS),1.700,R,ugm-3 (TEOM FDMS)
01-01-2016,20:00,17.100,R,ugm-3 (TEOM FDMS),8.44734,R,ugm-3,35.50700,R,ugm-3,48.45940,R,ugm-3,11.100,R,ugm-3 (TEOM FDMS),2.300,R,ugm-3 (TEOM FDMS),30.81860,R,ugm-3,6.600,R,ugm-3 (TEOM FDMS),5.02378,R,ugm-3,6.000,R,ugm-3 (TEOM FDMS),4.300,R,ugm-3 (TEOM FDMS)
01-01-2016,21:00,18.300,R,ugm-3 (TEOM FDMS),7.58390,R,ugm-3,34.35472,R,ugm-3,45.98319,R,ugm-3,12.200,R,ugm-3 (TEOM FDMS),4.700,R,ugm-3 (TEOM FDMS),33.30025,R,ugm-3,8.600,R,ugm-3 (TEOM FDMS),5.02378,R,ugm-3,6.100,R,ugm-3 (TEOM FDMS),3.900,R,ugm-3 (TEOM FDMS)
01-01-2016,22:00,13.700,R,ugm-3 (TEOM FDMS),6.49500,R,ugm-3,31.01310,R,ugm-3,40.97197,R,ugm-3,10.600,R,ugm-3 (TEOM FDMS),4.900,R,ugm-3 (TEOM FDMS),35.94555,R,ugm-3,7.700,R,ugm-3 (TEOM FDMS),5.15816,R,ugm-3,3.100,R,ugm-3 (TEOM FDMS),2.800,R,ugm-3 (TEOM FDMS)
01-01-2016,23:00,15.100,R,ugm-3 (TEOM FDMS),8.93503,R,ugm-3,34.11039,R,ugm-3,47.81059,R,ugm-3,10.700,R,ugm-3 (TEOM FDMS),3.100,R,ugm-3 (TEOM FDMS),30.43293,R,ugm-3,5.900,R,ugm-3 (TEOM FDMS),5.96108,R,ugm-3,4.400,R,ugm-3 (TEOM FDMS),2.800,R,ugm-3 (TEOM FDMS)
01-01-2016,24:00,11.800,R,ugm-3 (TEOM FDMS),8.10932,R,ugm-3,32.84241,R,ugm-3,45.27653,R,ugm-3,9.300,R,ugm-3 (TEOM FDMS),-0.600,R,ugm-3 (TEOM FDMS),27.67587,R,ugm-3,-0.700,R,ugm-3 (TEOM FDMS),6.49792,R,ugm-3,2.500,R,ugm-3 (TEOM FDMS),-0.100,R,ugm-3 (TEOM FDMS)
02-01-2016,01:00,10.600,R,ugm-3 (TEOM FDMS),4.90979,R,ugm-3,26.22038,R,ugm-3,33.74861,R,ugm-3,6.100,R,ugm-3 (TEOM FDMS),0.800,R,ugm-3 (TEOM FDMS),33.51978,R,ugm-3,2.800,R,ugm-3 (TEOM FDMS),0.89318,R,ugm-3,4.500,R,ugm-3 (TEOM FDMS),2.000,R,ugm-3 (TEOM FDMS)
02-01-2016,02:00,6.200,R,ugm-3 (TEOM FDMS),2.44253,R,ugm-3,19.08866,R,ugm-3,22.83382,R,ugm-3,3.700,R,ugm-3 (TEOM FDMS),-0.400,R,ugm-3 (TEOM FDMS),36.16608,R,ugm-3,0.300,R,ugm-3 (TEOM FDMS),1.07234,R,ugm-3,2.500,R,ugm-3 (TEOM FDMS),0.700,R,ugm-3 (TEOM FDMS)
02-01-2016,03:00,8.400,R,ugm-3 (TEOM FDMS),2.06646,R,ugm-3,18.07169,R,ugm-3,21.24023,R,ugm-3,4.700,R,ugm-3 (TEOM FDMS),-2.500,R,ugm-3 (TEOM FDMS),38.15030,R,ugm-3,0.800,R,ugm-3 (TEOM FDMS),1.27391,R,ugm-3,3.700,R,ugm-3 (TEOM FDMS),3.300,R,ugm-3 (TEOM FDMS)
02-01-2016,04:00,10.500,R,ugm-3 (TEOM FDMS),1.46527,R,ugm-3,15.92587,R,ugm-3,18.17258,R,ugm-3,7.600,R,ugm-3 (TEOM FDMS),0.700,R,ugm-3 (TEOM FDMS),37.26870,R,ugm-3,0.800,R,ugm-3 (TEOM FDMS),2.07750,R,ugm-3,2.900,R,ugm-3 (TEOM FDMS),0.100,R,ugm-3 (TEOM FDMS)
02-01-2016,05:00,13.100,R,ugm-3 (TEOM FDMS),1.57784,R,ugm-3,15.69398,R,ugm-3,18.11329,R,ugm-3,8.800,R,ugm-3 (TEOM FDMS),1.400,R,ugm-3 (TEOM FDMS),37.26870,R,ugm-3,2.800,R,ugm-3 (TEOM FDMS),1.94312,R,ugm-3,4.300,R,ugm-3 (TEOM FDMS),1.400,R,ugm-3 (TEOM FDMS)
02-01-2016,06:00,13.300,R,ugm-3 (TEOM FDMS),2.14193,R,ugm-3,17.54336,R,ugm-3,20.82760,R,ugm-3,10.700,R,ugm-3 (TEOM FDMS),0.800,R,ugm-3 (TEOM FDMS),36.11119,R,ugm-3,3.900,R,ugm-3 (TEOM FDMS),2.27773,R,ugm-3,2.600,R,ugm-3 (TEOM FDMS),3.100,R,ugm-3 (TEOM FDMS)
02-01-2016,07:00,13.200,R,ugm-3 (TEOM FDMS),6.61287,R,ugm-3,25.96888,R,ugm-3,36.10848,R,ugm-3,11.300,R,ugm-3 (TEOM FDMS),1.800,R,ugm-3 (TEOM FDMS),28.08083,R,ugm-3,2.700,R,ugm-3 (TEOM FDMS),3.01480,R,ugm-3,1.900,R,ugm-3 (TEOM FDMS),0.900,R,ugm-3 (TEOM FDMS)
02-01-2016,08:00,12.100,R,ugm-3 (TEOM FDMS),8.37905,R,ugm-3,32.11088,R,ugm-3,44.95857,R,ugm-3,9.600,R,ugm-3 (TEOM FDMS),3.000,R,ugm-3 (TEOM FDMS),27.06968,R,ugm-3,5.200,R,ugm-3 (TEOM FDMS),2.88042,R,ugm-3,2.500,R,ugm-3 (TEOM FDMS),2.200,R,ugm-3 (TEOM FDMS)
02-01-2016,09:00,13.400,R,ugm-3 (TEOM FDMS),9.46888,R,ugm-3,36.87061,R,ugm-3,51.38935,R,ugm-3,11.500,R,ugm-3 (TEOM FDMS),2.400,R,ugm-3 (TEOM FDMS),26.84965,R,ugm-3,3.700,R,ugm-3 (TEOM FDMS),3.55031,R,ugm-3,1.900,R,ugm-3 (TEOM FDMS),1.300,R,ugm-3 (TEOM FDMS)
02-01-2016,10:00,11.900,R,ugm-3 (TEOM FDMS),8.26586,R,ugm-3,35.35256,R,ugm-3,48.02670,R,ugm-3,10.000,R,ugm-3 (TEOM FDMS),4.000,R,ugm-3 (TEOM FDMS),35.65119,R,ugm-3,2.900,R,ugm-3 (TEOM FDMS),3.21503,R,ugm-3,1.900,R,ugm-3 (TEOM FDMS),-1.100,R,ugm-3 (TEOM FDMS)
02-01-2016,11:00,11.900,R,ugm-3 (TEOM FDMS),13.11380,R,ugm-3,41.96121,R,ugm-3,62.06875,R,ugm-3,9.300,R,ugm-3 (TEOM FDMS),2.800,R,ugm-3 (TEOM FDMS),31.25965,R,ugm-3,4.700,R,ugm-3 (TEOM FDMS),3.41593,R,ugm-3,2.600,R,ugm-3 (TEOM FDMS),1.900,R,ugm-3 (TEOM FDMS)
02-01-2016,12:00,9.800,R,ugm-3 (TEOM FDMS),9.13055,R,ugm-3,38.03819,R,ugm-3,52.03817,R,ugm-3,7.100,R,ugm-3 (TEOM FDMS),0.300,R,ugm-3 (TEOM FDMS),34.67778,R,ugm-3,0.200,R,ugm-3 (TEOM FDMS),3.55031,R,ugm-3,2.700,R,ugm-3 (TEOM FDMS),-0.100,R,ugm-3 (TEOM FDMS)
02-01-2016,13:00,8.700,R,ugm-3 (TEOM FDMS),11.00961,R,ugm-3,39.70063,R,ugm-3,56.58179,R,ugm-3,4.500,R,ugm-3 (TEOM FDMS),0.900,R,ugm-3 (TEOM FDMS),32.63718,R,ugm-3,3.600,R,ugm-3 (TEOM FDMS),3.95210,R,ugm-3,4.200,R,ugm-3 (TEOM FDMS),2.700,R,ugm-3 (TEOM FDMS)
02-01-2016,14:00,6.300,R,ugm-3 (TEOM FDMS),13.26348,R,ugm-3,43.67911,R,ugm-3,64.01616,R,ugm-3,3.500,R,ugm-3 (TEOM FDMS),-0.500,R,ugm-3 (TEOM FDMS),27.73125,R,ugm-3,1.000,R,ugm-3 (TEOM FDMS),4.08515,R,ugm-3,2.800,R,ugm-3 (TEOM FDMS),1.500,R,ugm-3 (TEOM FDMS)
02-01-2016,15:00,5.100,R,ugm-3 (TEOM FDMS),12.28684,R,ugm-3,43.81920,R,ugm-3,62.65876,R,ugm-3,3.500,R,ugm-3 (TEOM FDMS),1.300,R,ugm-3 (TEOM FDMS),27.01479,R,ugm-3,2.100,R,ugm-3 (TEOM FDMS),4.35390,R,ugm-3,1.600,R,ugm-3 (TEOM FDMS),0.800,R,ugm-3 (TEOM FDMS)
02-01-2016,16:00,7.100,R,ugm-3 (TEOM FDMS),20.25303,R,ugm-3,56.91504,R,ugm-3,87.96926,R,ugm-3,6.300,R,ugm-3 (TEOM FDMS),0.900,R,ugm-3 (TEOM FDMS),14.27874,R,ugm-3,-0.200,R,ugm-3 (TEOM FDMS),4.62265,R,ugm-3,0.800,R,ugm-3 (TEOM FDMS),-1.100,R,ugm-3 (TEOM FDMS)
02-01-2016,17:00,11.300,R,ugm-3 (TEOM FDMS),11.38504,R,ugm-3,58.83089,R,ugm-3,76.28771,R,ugm-3,11.300,R,ugm-3 (TEOM FDMS),6.500,R,ugm-3 (TEOM FDMS),15.27160,R,ugm-3,4.200,R,ugm-3 (TEOM FDMS),3.81773,R,ugm-3,0.000,R,ugm-3 (TEOM FDMS),-2.300,R,ugm-3 (TEOM FDMS)
02-01-2016,18:00,10.000,R,ugm-3 (TEOM FDMS),5.97457,R,ugm-3,48.54164,R,ugm-3,57.70252,R,ugm-3,8.200,R,ugm-3 (TEOM FDMS),5.400,R,ugm-3 (TEOM FDMS),20.50881,R,ugm-3,4.300,R,ugm-3 (TEOM FDMS),4.08581,R,ugm-3,1.800,R,ugm-3 (TEOM FDMS),-1.100,R,ugm-3 (TEOM FDMS)
02-01-2016,19:00,7.700,R,ugm-3 (TEOM FDMS),6.31259,R,ugm-3,47.78716,R,ugm-3,57.46632,R,ugm-3,7.100,R,ugm-3 (TEOM FDMS),5.300,R,ugm-3 (TEOM FDMS),15.16133,R,ugm-3,2.900,R,ugm-3 (TEOM FDMS),3.81773,R,ugm-3,0.600,R,ugm-3 (TEOM FDMS),-2.400,R,ugm-3 (TEOM FDMS)
02-01-2016,20:00,7.700,R,ugm-3 (TEOM FDMS),3.94552,R,ugm-3,41.44579,R,ugm-3,47.49550,R,ugm-3,5.600,R,ugm-3 (TEOM FDMS),5.300,R,ugm-3 (TEOM FDMS),23.74351,R,ugm-3,3.100,R,ugm-3 (TEOM FDMS),3.48312,R,ugm-3,2.100,R,ugm-3 (TEOM FDMS),-2.200,R,ugm-3 (TEOM FDMS)
02-01-2016,21:00,5.700,R,ugm-3 (TEOM FDMS),2.81827,R,ugm-3,38.27725,R,ugm-3,42.59855,R,ugm-3,5.300,R,ugm-3 (TEOM FDMS),3.000,R,ugm-3 (TEOM FDMS),26.35272,R,ugm-3,1.500,R,ugm-3 (TEOM FDMS),3.08132,R,ugm-3,0.400,R,ugm-3 (TEOM FDMS),-1.500,R,ugm-3 (TEOM FDMS)
02-01-2016,22:00,9.300,R,ugm-3 (TEOM FDMS),2.96826,R,ugm-3,39.99420,R,ugm-3,44.54547,R,ugm-3,7.600,R,ugm-3 (TEOM FDMS),4.300,R,ugm-3 (TEOM FDMS),19.24005,R,ugm-3,4.500,R,ugm-3 (TEOM FDMS),3.01480,R,ugm-3,1.700,R,ugm-3 (TEOM FDMS),0.200,R,ugm-3 (TEOM FDMS)
02-01-2016,23:00,8.500,R,ugm-3 (TEOM FDMS),3.64461,R,ugm-3,42.85148,R,ugm-3,48.43980,R,ugm-3,6.400,R,ugm-3 (TEOM FDMS),2.200,R,ugm-3 (TEOM FDMS),17.42146,R,ugm-3,2.900,R,ugm-3 (TEOM FDMS),2.61300,R,ugm-3,2.100,R,ugm-3 (TEOM FDMS),0.700,R,ugm-3 (TEOM FDMS)
02-01-2016,24:00,7.500,R,ugm-3 (TEOM FDMS),3.56946,R,ugm-3,39.83977,R,ugm-3,45.31286,R,ugm-3,6.600,R,ugm-3 (TEOM FDMS),4.200,R,ugm-3 (TEOM FDMS),17.86251,R,ugm-3,4.800,R,ugm-3 (TEOM FDMS),2.81324,R,ugm-3,0.900,R,ugm-3 (TEOM FDMS),0.600,R,ugm-3 (TEOM FDMS)
03-01-2016,01:00,5.000,R,ugm-3 (TEOM FDMS),1.65475,R,ugm-3,25.56949,R,ugm-3,28.10674,R,ugm-3,3.500,R,ugm-3 (TEOM FDMS),2.900,R,ugm-3 (TEOM FDMS),28.44804,R,ugm-3,4.500,R,ugm-3 (TEOM FDMS),0.89229,R,ugm-3,1.500,R,ugm-3 (TEOM FDMS),1.600,R,ugm-3 (TEOM FDMS)
03-01-2016,02:00,2.600,R,ugm-3 (TEOM FDMS),1.45394,R,ugm-3,19.65795,R,ugm-3,21.88729,R,ugm-3,0.900,R,ugm-3 (TEOM FDMS),-0.500,R,ugm-3 (TEOM FDMS),45.20793,R,ugm-3,-0.100,R,ugm-3 (TEOM FDMS),0.35656,R,ugm-3,1.700,R,ugm-3 (TEOM FDMS),0.400,R,ugm-3 (TEOM FDMS)
03-01-2016,03:00,3.800,R,ugm-3 (TEOM FDMS),0.67666,R,ugm-3,12.72147,R,ugm-3,13.75900,R,ugm-3,0.100,R,ugm-3 (TEOM FDMS),,,,56.50874,R,ugm-3,,,,0.73574,R,ugm-3,3.700,R,ugm-3 (TEOM FDMS),,,
03-01-2016,04:00,10.000,R,ugm-3 (TEOM FDMS),0.41379,R,ugm-3,12.65119,R,ugm-3,13.28566,R,ugm-3,1.000,R,ugm-3 (TEOM FDMS),,,,59.21092,R,ugm-3,,,,0.87011,R,ugm-3,9.000,R,ugm-3 (TEOM FDMS),,,
03-01-2016,05:00,8.700,R,ugm-3 (TEOM FDMS),0.67666,R,ugm-3,20.27872,R,ugm-3,21.31625,R,ugm-3,2.200,R,ugm-3 (TEOM FDMS),-4.000,R,ugm-3 (TEOM FDMS),54.52502,R,ugm-3,-2.700,R,ugm-3 (TEOM FDMS),0.40180,R,ugm-3,6.500,R,ugm-3 (TEOM FDMS),1.300,R,ugm-3 (TEOM FDMS)
03-01-2016,06:00,7.300,R,ugm-3 (TEOM FDMS),0.82727,R,ugm-3,23.35497,R,ugm-3,24.62344,R,ugm-3,2.100,R,ugm-3 (TEOM FDMS),-2.700,R,ugm-3 (TEOM FDMS),51.93360,R,ugm-3,-1.600,R,ugm-3 (TEOM FDMS),0.60203,R,ugm-3,5.200,R,ugm-3 (TEOM FDMS),1.100,R,ugm-3 (TEOM FDMS)
03-01-2016,07:00,9.900,R,ugm-3 (TEOM FDMS),1.05303,R,ugm-3,32.51537,R,ugm-3,34.13000,R,ugm-3,3.700,R,ugm-3 (TEOM FDMS),-2.600,R,ugm-3 (TEOM FDMS),46.03531,R,ugm-3,-1.200,R,ugm-3 (TEOM FDMS),1.07035,R,ugm-3,6.200,R,ugm-3 (TEOM FDMS),1.400,R,ugm-3 (TEOM FDMS)
03-01-2016,08:00,9.800,R,ugm-3 (TEOM FDMS),3.72288,R,ugm-3,44.77832,R,ugm-3,50.48665,R,ugm-3,6.000,R,ugm-3 (TEOM FDMS),-1.800,R,ugm-3 (TEOM FDMS),32.47204,R,ugm-3,-0.900,R,ugm-3 (TEOM FDMS),1.20406,R,ugm-3,3.800,R,ugm-3 (TEOM FDMS),0.900,R,ugm-3 (TEOM FDMS)
03-01-2016,09:00,12.100,R,ugm-3 (TEOM FDMS),7.40865,R,ugm-3,50.52251,R,ugm-3,61.88228,R,ugm-3,11.200,R,ugm-3 (TEOM FDMS),-2.700,R,ugm-3 (TEOM FDMS),28.44771,R,ugm-3,-1.800,R,ugm-3 (TEOM FDMS),2.14069,R,ugm-3,0.900,R,ugm-3 (TEOM FDMS),0.900,R,ugm-3 (TEOM FDMS)
03-01-2016,10:00,11.700,R,ugm-3 (TEOM FDMS),4.43758,R,ugm-3,32.22706,R,ugm-3,39.03126,R,ugm-3,9.400,R,ugm-3 (TEOM FDMS),-1.000,R,ugm-3 (TEOM FDMS),43.77418,R,ugm-3,0.600,R,ugm-3 (TEOM FDMS),2.27574,R,ugm-3,2.300,R,ugm-3 (TEOM FDMS),1.600,R,ugm-3 (TEOM FDMS)
03-01-2016,11:00,6.900,R,ugm-3 (TEOM FDMS),5.34000,R,ugm-3,35.03604,R,ugm-3,43.22393,R,ugm-3,1.900,R,ugm-3 (TEOM FDMS),,,,42.23101,R,ugm-3,,,,3.21237,R,ugm-3,5.000,R,ugm-3 (TEOM FDMS),,,
03-01-2016,12:00,6.400,R,ugm-3 (TEOM FDMS),6.31789,R,ugm-3,35.54429,R,ugm-3,45.23158,R,ugm-3,0.500,R,ugm-3 (TEOM FDMS),,,,41.23815,R,ugm-3,,,,4.01596,R,ugm-3,5.900,R,ugm-3 (TEOM FDMS),,,
03-01-2016,13:00,5.100,R,ugm-3 (TEOM FDMS),7.22031,R,ugm-3,35.28180,R,ugm-3,46.35278,R,ugm-3,-0.600,R,ugm-3 (TEOM FDMS),-3.700,R,ugm-3 (TEOM FDMS),39.36369,R,ugm-3,0.100,R,ugm-3 (TEOM FDMS),4.48295,R,ugm-3,5.700,R,ugm-3 (TEOM FDMS),3.800,R,ugm-3 (TEOM FDMS)
03-01-2016,14:00,6.500,R,ugm-3 (TEOM FDMS),7.63410,R,ugm-3,37.48213,R,ugm-3,49.18759,R,ugm-3,0.400,R,ugm-3 (TEOM FDMS),-3.200,R,ugm-3 (TEOM FDMS),35.06395,R,ugm-3,-0.600,R,ugm-3 (TEOM FDMS),5.21936,R,ugm-3,6.100,R,ugm-3 (TEOM FDMS),2.600,R,ugm-3 (TEOM FDMS)
03-01-2016,15:00,7.200,R,ugm-3 (TEOM FDMS),7.14485,R,ugm-3,35.81108,R,ugm-3,46.76636,R,ugm-3,4.400,R,ugm-3 (TEOM FDMS),0.600,R,ugm-3 (TEOM FDMS),36.66201,R,ugm-3,0.600,R,ugm-3 (TEOM FDMS),5.82205,R,ugm-3,2.800,R,ugm-3 (TEOM FDMS),0.000,R,ugm-3 (TEOM FDMS)
03-01-2016,16:00,7.100,R,ugm-3 (TEOM FDMS),2.03092,R,ugm-3,36.27152,R,ugm-3,39.38555,R,ugm-3,3.600,R,ugm-3 (TEOM FDMS),1.200,R,ugm-3 (TEOM FDMS),47.57799,R,ugm-3,2.400,R,ugm-3 (TEOM FDMS),5.42025,R,ugm-3,3.500,R,ugm-3 (TEOM FDMS),1.200,R,ugm-3 (TEOM FDMS)
03-01-2016,17:00,7.600,R,ugm-3 (TEOM FDMS),2.59438,R,ugm-3,49.46060,R,ugm-3,53.43860,R,ugm-3,7.800,R,ugm-3 (TEOM FDMS),1.400,R,ugm-3 (TEOM FDMS),40.19090,R,ugm-3,-0.300,R,ugm-3 (TEOM FDMS),5.82271,R,ugm-3,-0.200,R,ugm-3 (TEOM FDMS),-1.700,R,ugm-3 (TEOM FDMS)
03-01-2016,18:00,11.600,R,ugm-3 (TEOM FDMS),3.45970,R,ugm-3,58.70419,R,ugm-3,64.00898,R,ugm-3,9.700,R,ugm-3 (TEOM FDMS),5.000,R,ugm-3 (TEOM FDMS),27.62099,R,ugm-3,5.400,R,ugm-3 (TEOM FDMS),6.22318,R,ugm-3,1.900,R,ugm-3 (TEOM FDMS),0.400,R,ugm-3 (TEOM FDMS)
