Data supplied by UK-AIR on 20/1/2026
All Data GMT hour ending 
Status: R =Ratified P=Provisional,P*=As supplied
,,London Bloomsbury,,,,,,,,,,,,,,,,,,,,,,,
Date,time,"PM<sub>10</sub> particulate matter (Hourly measured)",status,unit,"Nitric oxide",status,unit,"Nitrogen dioxide",status,unit,"Nitrogen oxides as nitrogen dioxide",status,unit,"Ozone",status,unit,"PM<sub>2.5</sub> particulate matter (Hourly measured)",status,unit,"Sulphur dioxide",status,unit
 
01-01-2025,01:00,13.900,R,ugm-3 (FIDAS),0.12696,R,ugm-3,6.74388,R,ugm-3,6.93855,R,ugm-3,75.83660,R,ugm-3,6.415,R,ugm-3 (Ref.eq),,,
01-01-2025,02:00,11.850,R,ugm-3 (FIDAS),0.38089,R,ugm-3,7.70369,R,ugm-3,8.28771,R,ugm-3,76.83445,R,ugm-3,5.731,R,ugm-3 (Ref.eq),,,
01-01-2025,03:00,11.775,R,ugm-3 (FIDAS),0.22218,R,ugm-3,5.87511,R,ugm-3,6.21578,R,ugm-3,78.63058,R,ugm-3,5.000,R,ugm-3 (Ref.eq),,,
01-01-2025,04:00,11.375,R,ugm-3 (FIDAS),0.09522,R,ugm-3,5.29883,R,ugm-3,5.44483,R,ugm-3,78.08176,R,ugm-3,5.094,R,ugm-3 (Ref.eq),,,
01-01-2025,05:00,10.975,R,ugm-3 (FIDAS),0.12696,R,ugm-3,4.19011,R,ugm-3,4.38478,R,ugm-3,77.83230,R,ugm-3,4.811,R,ugm-3 (Ref.eq),,,
01-01-2025,06:00,10.325,R,ugm-3 (FIDAS),0.15870,R,ugm-3,4.04507,R,ugm-3,4.28841,R,ugm-3,78.23144,R,ugm-3,4.340,R,ugm-3 (Ref.eq),,,
01-01-2025,07:00,6.875,R,ugm-3 (FIDAS),0.09522,R,ugm-3,4.33514,R,ugm-3,4.48115,R,ugm-3,76.08606,R,ugm-3,3.137,R,ugm-3 (Ref.eq),,,
01-01-2025,08:00,5.525,R,ugm-3 (FIDAS),0.63481,R,ugm-3,6.06156,R,ugm-3,7.03492,R,ugm-3,74.28993,R,ugm-3,2.500,R,ugm-3 (Ref.eq),,,
01-01-2025,09:00,7.150,R,ugm-3 (FIDAS),0.09522,R,ugm-3,5.25064,R,ugm-3,5.39665,R,ugm-3,75.08821,R,ugm-3,3.514,R,ugm-3 (Ref.eq),,,
01-01-2025,10:00,5.600,R,ugm-3 (FIDAS),0.28567,R,ugm-3,6.74146,R,ugm-3,7.17947,R,ugm-3,73.89079,R,ugm-3,2.547,R,ugm-3 (Ref.eq),,,
01-01-2025,11:00,5.525,R,ugm-3 (FIDAS),0.41263,R,ugm-3,7.26955,R,ugm-3,7.90224,R,ugm-3,73.09251,R,ugm-3,2.476,R,ugm-3 (Ref.eq),,,
01-01-2025,12:00,4.700,R,ugm-3 (FIDAS),0.38089,R,ugm-3,7.12548,R,ugm-3,7.70950,R,ugm-3,71.94499,R,ugm-3,2.476,R,ugm-3 (Ref.eq),,,
01-01-2025,13:00,3.450,R,ugm-3 (FIDAS),5.04674,R,ugm-3,23.77435,R,ugm-3,31.51258,R,ugm-3,61.46756,R,ugm-3,1.392,R,ugm-3 (Ref.eq),,,
01-01-2025,14:00,2.875,R,ugm-3 (FIDAS),6.06244,R,ugm-3,26.84267,R,ugm-3,36.13828,R,ugm-3,62.56520,R,ugm-3,1.179,R,ugm-3 (Ref.eq),,,
01-01-2025,15:00,3.325,R,ugm-3 (FIDAS),3.17405,R,ugm-3,33.63250,R,ugm-3,38.49931,R,ugm-3,61.51745,R,ugm-3,1.486,R,ugm-3 (Ref.eq),,,
01-01-2025,16:00,3.625,R,ugm-3 (FIDAS),3.30101,R,ugm-3,25.05375,R,ugm-3,30.11523,R,ugm-3,64.61079,R,ugm-3,1.627,R,ugm-3 (Ref.eq),,,
01-01-2025,17:00,4.000,R,ugm-3 (FIDAS),0.60307,R,ugm-3,23.07112,R,ugm-3,23.99582,R,ugm-3,62.56520,R,ugm-3,2.028,R,ugm-3 (Ref.eq),,,
01-01-2025,18:00,3.975,R,ugm-3 (FIDAS),0.44437,R,ugm-3,22.06167,R,ugm-3,22.74302,R,ugm-3,60.61939,R,ugm-3,2.193,R,ugm-3 (Ref.eq),,,
01-01-2025,19:00,3.800,R,ugm-3 (FIDAS),0.28567,R,ugm-3,19.99216,R,ugm-3,20.43017,R,ugm-3,61.71702,R,ugm-3,2.075,R,ugm-3 (Ref.eq),,,
01-01-2025,20:00,5.025,R,ugm-3 (FIDAS),0.53959,R,ugm-3,19.69918,R,ugm-3,20.52654,R,ugm-3,61.11831,R,ugm-3,2.948,R,ugm-3 (Ref.eq),,,
01-01-2025,21:00,6.800,R,ugm-3 (FIDAS),0.69829,R,ugm-3,19.35947,R,ugm-3,20.43017,R,ugm-3,58.07487,R,ugm-3,3.726,R,ugm-3 (Ref.eq),,,
01-01-2025,22:00,8.150,R,ugm-3 (FIDAS),0.50785,R,ugm-3,21.04883,R,ugm-3,21.82752,R,ugm-3,51.18971,R,ugm-3,4.340,R,ugm-3 (Ref.eq),,,
01-01-2025,23:00,9.525,R,ugm-3 (FIDAS),2.38054,R,ugm-3,37.11387,R,ugm-3,40.76398,R,ugm-3,39.06583,R,ugm-3,5.047,R,ugm-3 (Ref.eq),,,
01-01-2025,24:00,9.575,R,ugm-3 (FIDAS),1.11092,R,ugm-3,27.49635,R,ugm-3,29.19973,R,ugm-3,41.41078,R,ugm-3,5.212,R,ugm-3 (Ref.eq),,,
02-01-2025,01:00,9.775,R,ugm-3 (FIDAS),2.32900,R,ugm-3,34.98633,R,ugm-3,38.55741,R,ugm-3,37.31959,R,ugm-3,5.566,R,ugm-3 (Ref.eq),,,
02-01-2025,02:00,10.650,R,ugm-3 (FIDAS),2.96419,R,ugm-3,31.24911,R,ugm-3,35.79413,R,ugm-3,30.99987,R,ugm-3,5.660,R,ugm-3 (Ref.eq),,,
02-01-2025,03:00,8.150,R,ugm-3 (FIDAS),1.61972,R,ugm-3,22.57879,R,ugm-3,25.06232,R,ugm-3,32.72948,R,ugm-3,4.646,R,ugm-3 (Ref.eq),,,
02-01-2025,04:00,6.675,R,ugm-3 (FIDAS),1.65147,R,ugm-3,15.05960,R,ugm-3,17.59182,R,ugm-3,41.21121,R,ugm-3,3.844,R,ugm-3 (Ref.eq),,,
02-01-2025,05:00,6.900,R,ugm-3 (FIDAS),1.30212,R,ugm-3,12.70345,R,ugm-3,14.70001,R,ugm-3,46.20046,R,ugm-3,3.255,R,ugm-3 (Ref.eq),,,
02-01-2025,06:00,7.450,R,ugm-3 (FIDAS),1.46092,R,ugm-3,21.71375,R,ugm-3,23.95379,R,ugm-3,38.46712,R,ugm-3,3.467,R,ugm-3 (Ref.eq),,,
02-01-2025,07:00,8.275,R,ugm-3 (FIDAS),3.39823,R,ugm-3,33.00950,R,ugm-3,38.22004,R,ugm-3,30.78367,R,ugm-3,3.750,R,ugm-3 (Ref.eq),,,
02-01-2025,08:00,7.600,R,ugm-3 (FIDAS),4.38276,R,ugm-3,33.42777,R,ugm-3,40.14791,R,ugm-3,31.78152,R,ugm-3,3.632,R,ugm-3 (Ref.eq),,,
02-01-2025,09:00,8.650,R,ugm-3 (FIDAS),8.19385,R,ugm-3,34.91008,R,ugm-3,47.47382,R,ugm-3,30.23486,R,ugm-3,4.670,R,ugm-3 (Ref.eq),,,
02-01-2025,10:00,8.125,R,ugm-3 (FIDAS),8.44793,R,ugm-3,36.11100,R,ugm-3,49.06431,R,ugm-3,29.58625,R,ugm-3,4.245,R,ugm-3 (Ref.eq),,,
02-01-2025,11:00,8.275,R,ugm-3 (FIDAS),8.44793,R,ugm-3,32.93001,R,ugm-3,45.88332,R,ugm-3,31.48217,R,ugm-3,4.104,R,ugm-3 (Ref.eq),,,
02-01-2025,12:00,8.575,R,ugm-3 (FIDAS),8.89255,R,ugm-3,30.41678,R,ugm-3,44.05184,R,ugm-3,34.72518,R,ugm-3,4.340,R,ugm-3 (Ref.eq),,,
02-01-2025,13:00,9.300,R,ugm-3 (FIDAS),9.27366,R,ugm-3,28.53111,R,ugm-3,42.75053,R,ugm-3,36.97034,R,ugm-3,3.962,R,ugm-3 (Ref.eq),,,
02-01-2025,14:00,11.100,R,ugm-3 (FIDAS),6.66942,R,ugm-3,25.68030,R,ugm-3,35.90659,R,ugm-3,41.26110,R,ugm-3,4.670,R,ugm-3 (Ref.eq),,,
02-01-2025,15:00,11.450,R,ugm-3 (FIDAS),7.20932,R,ugm-3,31.60000,R,ugm-3,42.65414,R,ugm-3,37.16991,R,ugm-3,4.670,R,ugm-3 (Ref.eq),,,
02-01-2025,16:00,9.000,R,ugm-3 (FIDAS),4.73211,R,ugm-3,31.97637,R,ugm-3,39.23217,R,ugm-3,38.96604,R,ugm-3,3.892,R,ugm-3 (Ref.eq),,,
02-01-2025,17:00,9.325,R,ugm-3 (FIDAS),5.08146,R,ugm-3,38.23645,R,ugm-3,46.02791,R,ugm-3,31.83142,R,ugm-3,4.057,R,ugm-3 (Ref.eq),,,
02-01-2025,18:00,9.125,R,ugm-3 (FIDAS),3.52526,R,ugm-3,42.11669,R,ugm-3,47.52201,R,ugm-3,26.44303,R,ugm-3,4.976,R,ugm-3 (Ref.eq),,,
02-01-2025,19:00,9.750,R,ugm-3 (FIDAS),3.68406,R,ugm-3,45.39157,R,ugm-3,51.04038,R,ugm-3,22.40173,R,ugm-3,5.660,R,ugm-3 (Ref.eq),,,
02-01-2025,20:00,8.800,R,ugm-3 (FIDAS),3.20767,R,ugm-3,41.63972,R,ugm-3,46.55808,R,ugm-3,26.94195,R,ugm-3,5.472,R,ugm-3 (Ref.eq),,,
02-01-2025,21:00,8.925,R,ugm-3 (FIDAS),2.00083,R,ugm-3,42.57445,R,ugm-3,45.64234,R,ugm-3,25.69464,R,ugm-3,5.401,R,ugm-3 (Ref.eq),,,
02-01-2025,22:00,9.875,R,ugm-3 (FIDAS),4.06517,R,ugm-3,50.49442,R,ugm-3,56.72759,R,ugm-3,21.35399,R,ugm-3,6.061,R,ugm-3 (Ref.eq),,,
02-01-2025,23:00,10.775,R,ugm-3 (FIDAS),12.03671,R,ugm-3,68.20176,R,ugm-3,86.65779,R,ugm-3,13.42108,R,ugm-3,7.618,R,ugm-3 (Ref.eq),,,
02-01-2025,24:00,12.500,R,ugm-3 (FIDAS),17.68983,R,ugm-3,76.98099,R,ugm-3,104.10502,R,ugm-3,9.62925,R,ugm-3,8.774,R,ugm-3 (Ref.eq),,,
03-01-2025,01:00,13.250,R,ugm-3 (FIDAS),8.34695,R,ugm-3,62.02214,R,ugm-3,74.82062,R,ugm-3,13.43771,R,ugm-3,8.750,R,ugm-3 (Ref.eq),,,
03-01-2025,02:00,11.900,R,ugm-3 (FIDAS),10.29598,R,ugm-3,65.39728,R,ugm-3,81.18423,R,ugm-3,13.96990,R,ugm-3,8.443,R,ugm-3 (Ref.eq),,,
03-01-2025,03:00,10.825,R,ugm-3 (FIDAS),10.00998,R,ugm-3,65.88401,R,ugm-3,81.23244,R,ugm-3,16.21506,R,ugm-3,7.901,R,ugm-3 (Ref.eq),,,
03-01-2025,04:00,9.700,R,ugm-3 (FIDAS),8.38932,R,ugm-3,61.08941,R,ugm-3,73.95285,R,ugm-3,19.05894,R,ugm-3,7.028,R,ugm-3 (Ref.eq),,,
03-01-2025,05:00,8.750,R,ugm-3 (FIDAS),1.46178,R,ugm-3,34.63865,R,ugm-3,36.88001,R,ugm-3,22.75098,R,ugm-3,6.439,R,ugm-3 (Ref.eq),,,
03-01-2025,06:00,8.600,R,ugm-3 (FIDAS),1.36644,R,ugm-3,32.66362,R,ugm-3,34.75881,R,ugm-3,20.20646,R,ugm-3,6.415,R,ugm-3 (Ref.eq),,,
03-01-2025,07:00,8.000,R,ugm-3 (FIDAS),2.06555,R,ugm-3,37.56961,R,ugm-3,40.73674,R,ugm-3,16.26496,R,ugm-3,5.755,R,ugm-3 (Ref.eq),,,
03-01-2025,08:00,8.700,R,ugm-3 (FIDAS),3.46377,R,ugm-3,44.53723,R,ugm-3,49.84827,R,ugm-3,14.26926,R,ugm-3,5.142,R,ugm-3 (Ref.eq),,,
03-01-2025,09:00,8.900,R,ugm-3 (FIDAS),5.94243,R,ugm-3,46.42535,R,ugm-3,55.53695,R,ugm-3,15.01764,R,ugm-3,4.859,R,ugm-3 (Ref.eq),,,
03-01-2025,10:00,10.175,R,ugm-3 (FIDAS),9.24732,R,ugm-3,41.45435,R,ugm-3,55.63337,R,ugm-3,18.65980,R,ugm-3,5.212,R,ugm-3 (Ref.eq),,,
03-01-2025,11:00,9.225,R,ugm-3 (FIDAS),18.55819,R,ugm-3,37.59106,R,ugm-3,66.04655,R,ugm-3,26.64260,R,ugm-3,5.024,R,ugm-3 (Ref.eq),,,
03-01-2025,12:00,10.375,R,ugm-3 (FIDAS),10.58198,R,ugm-3,37.67236,R,ugm-3,53.89784,R,ugm-3,31.23271,R,ugm-3,5.000,R,ugm-3 (Ref.eq),,,
03-01-2025,13:00,11.875,R,ugm-3 (FIDAS),9.43798,R,ugm-3,37.93199,R,ugm-3,52.40336,R,ugm-3,37.16991,R,ugm-3,5.283,R,ugm-3 (Ref.eq),,,
03-01-2025,14:00,9.075,R,ugm-3 (FIDAS),11.72598,R,ugm-3,51.68265,R,ugm-3,69.66224,R,ugm-3,36.02239,R,ugm-3,4.528,R,ugm-3 (Ref.eq),,,
03-01-2025,15:00,8.450,R,ugm-3 (FIDAS),7.59488,R,ugm-3,43.69880,R,ugm-3,55.34412,R,ugm-3,43.65594,R,ugm-3,3.703,R,ugm-3 (Ref.eq),0.06652,R,ugm-3
03-01-2025,16:00,9.025,R,ugm-3 (FIDAS),8.67532,R,ugm-3,47.29695,R,ugm-3,60.59892,R,ugm-3,35.12432,R,ugm-3,4.505,R,ugm-3 (Ref.eq),0.26609,R,ugm-3
03-01-2025,17:00,11.175,R,ugm-3 (FIDAS),4.73488,R,ugm-3,46.20391,R,ugm-3,53.46396,R,ugm-3,30.88346,R,ugm-3,5.354,R,ugm-3 (Ref.eq),0.19957,R,ugm-3
03-01-2025,18:00,13.400,R,ugm-3 (FIDAS),1.39822,R,ugm-3,44.52256,R,ugm-3,46.66647,R,ugm-3,25.19571,R,ugm-3,7.877,R,ugm-3 (Ref.eq),0.00000,R,ugm-3
03-01-2025,19:00,14.400,R,ugm-3 (FIDAS),4.57599,R,ugm-3,57.77669,R,ugm-3,64.79311,R,ugm-3,14.91786,R,ugm-3,10.307,R,ugm-3 (Ref.eq),0.19957,R,ugm-3
03-01-2025,20:00,15.725,R,ugm-3 (FIDAS),9.02487,R,ugm-3,67.20166,R,ugm-3,81.03960,R,ugm-3,7.18452,R,ugm-3,11.840,R,ugm-3 (Ref.eq),0.79827,R,ugm-3
03-01-2025,21:00,19.375,R,ugm-3 (FIDAS),12.48865,R,ugm-3,65.79555,R,ugm-3,84.94454,R,ugm-3,3.19312,R,ugm-3,15.613,R,ugm-3 (Ref.eq),1.06436,R,ugm-3
03-01-2025,22:00,20.650,R,ugm-3 (FIDAS),9.97821,R,ugm-3,63.28123,R,ugm-3,78.58093,R,ugm-3,3.99140,R,ugm-3,16.604,R,ugm-3 (Ref.eq),0.86479,R,ugm-3
03-01-2025,23:00,18.650,R,ugm-3 (FIDAS),9.56510,R,ugm-3,59.04553,R,ugm-3,73.71181,R,ugm-3,4.19097,R,ugm-3,14.929,R,ugm-3 (Ref.eq),0.86479,R,ugm-3
03-01-2025,24:00,18.550,R,ugm-3 (FIDAS),13.98220,R,ugm-3,61.14322,R,ugm-3,82.58230,R,ugm-3,3.04344,R,ugm-3,14.741,R,ugm-3 (Ref.eq),1.66306,R,ugm-3
04-01-2025,01:00,18.675,R,ugm-3 (FIDAS),7.75830,R,ugm-3,55.61428,R,ugm-3,67.51018,R,ugm-3,2.32832,R,ugm-3,14.151,R,ugm-3 (Ref.eq),0.97508,R,ugm-3
04-01-2025,02:00,16.875,R,ugm-3 (FIDAS),7.07998,R,ugm-3,53.82536,R,ugm-3,64.68118,R,ugm-3,2.92703,R,ugm-3,13.420,R,ugm-3 (Ref.eq),0.79779,R,ugm-3
04-01-2025,03:00,15.100,R,ugm-3 (FIDAS),2.76628,R,ugm-3,44.22110,R,ugm-3,48.46267,R,ugm-3,12.87227,R,ugm-3,11.793,R,ugm-3 (Ref.eq),0.53186,R,ugm-3
04-01-2025,04:00,14.175,R,ugm-3 (FIDAS),0.57233,R,ugm-3,29.64668,R,ugm-3,30.52425,R,ugm-3,21.45378,R,ugm-3,10.283,R,ugm-3 (Ref.eq),0.26593,R,ugm-3
04-01-2025,05:00,14.300,R,ugm-3 (FIDAS),1.33545,R,ugm-3,40.38732,R,ugm-3,42.43497,R,ugm-3,14.06969,R,ugm-3,9.859,R,ugm-3 (Ref.eq),0.46538,R,ugm-3
04-01-2025,06:00,11.600,R,ugm-3 (FIDAS),1.24006,R,ugm-3,40.63002,R,ugm-3,42.53141,R,ugm-3,14.41893,R,ugm-3,8.679,R,ugm-3 (Ref.eq),0.19945,R,ugm-3
04-01-2025,07:00,11.425,R,ugm-3 (FIDAS),1.46263,R,ugm-3,46.31644,R,ugm-3,48.55911,R,ugm-3,12.07399,R,ugm-3,7.099,R,ugm-3 (Ref.eq),0.13297,R,ugm-3
04-01-2025,08:00,8.900,R,ugm-3 (FIDAS),9.98405,R,ugm-3,52.63552,R,ugm-3,67.94418,R,ugm-3,15.61635,R,ugm-3,6.109,R,ugm-3 (Ref.eq),0.46538,R,ugm-3
04-01-2025,09:00,14.400,R,ugm-3 (FIDAS),44.73743,R,ugm-3,61.65000,R,ugm-3,130.24643,R,ugm-3,1.99570,R,ugm-3,10.165,R,ugm-3 (Ref.eq),1.86151,R,ugm-3
04-01-2025,10:00,12.525,R,ugm-3 (FIDAS),23.46569,R,ugm-3,61.66844,R,ugm-3,97.64866,R,ugm-3,5.73764,R,ugm-3,7.382,R,ugm-3 (Ref.eq),1.19669,R,ugm-3
04-01-2025,11:00,10.950,R,ugm-3 (FIDAS),10.14303,R,ugm-3,57.50324,R,ugm-3,73.05566,R,ugm-3,17.61205,R,ugm-3,5.377,R,ugm-3 (Ref.eq),1.92800,R,ugm-3
04-01-2025,12:00,13.675,R,ugm-3 (FIDAS),20.54043,R,ugm-3,58.63121,R,ugm-3,90.12609,R,ugm-3,14.96775,R,ugm-3,6.863,R,ugm-3 (Ref.eq),1.66207,R,ugm-3
04-01-2025,13:00,16.700,R,ugm-3 (FIDAS),10.96973,R,ugm-3,54.21034,R,ugm-3,71.03035,R,ugm-3,16.31485,R,ugm-3,8.726,R,ugm-3 (Ref.eq),1.06372,R,ugm-3
04-01-2025,14:00,15.200,R,ugm-3 (FIDAS),8.90297,R,ugm-3,50.91764,R,ugm-3,64.56867,R,ugm-3,21.05464,R,ugm-3,8.844,R,ugm-3 (Ref.eq),0.99724,R,ugm-3
04-01-2025,15:00,12.900,R,ugm-3 (FIDAS),5.97771,R,ugm-3,44.45668,R,ugm-3,53.62237,R,ugm-3,29.83572,R,ugm-3,7.618,R,ugm-3 (Ref.eq),0.79779,R,ugm-3
04-01-2025,16:00,13.175,R,ugm-3 (FIDAS),4.70586,R,ugm-3,44.23686,R,ugm-3,51.45240,R,ugm-3,28.48862,R,ugm-3,7.712,R,ugm-3 (Ref.eq),0.66483,R,ugm-3
04-01-2025,17:00,13.575,R,ugm-3 (FIDAS),4.19712,R,ugm-3,43.32916,R,ugm-3,49.76465,R,ugm-3,29.28690,R,ugm-3,7.925,R,ugm-3 (Ref.eq),0.39890,R,ugm-3
04-01-2025,18:00,12.750,R,ugm-3 (FIDAS),3.75197,R,ugm-3,36.10338,R,ugm-3,41.85631,R,ugm-3,38.36733,R,ugm-3,7.736,R,ugm-3 (Ref.eq),0.46538,R,ugm-3
04-01-2025,19:00,13.875,R,ugm-3 (FIDAS),2.76628,R,ugm-3,31.44238,R,ugm-3,35.68395,R,ugm-3,39.41508,R,ugm-3,8.632,R,ugm-3 (Ref.eq),0.59834,R,ugm-3
04-01-2025,20:00,13.650,R,ugm-3 (FIDAS),2.63910,R,ugm-3,29.75676,R,ugm-3,33.80331,R,ugm-3,40.76217,R,ugm-3,9.363,R,ugm-3 (Ref.eq),0.53186,R,ugm-3
04-01-2025,21:00,9.975,R,ugm-3 (FIDAS),2.32113,R,ugm-3,26.09724,R,ugm-3,29.65626,R,ugm-3,44.90325,R,ugm-3,7.948,R,ugm-3 (Ref.eq),0.39890,R,ugm-3
04-01-2025,22:00,8.400,R,ugm-3 (FIDAS),1.90778,R,ugm-3,25.47728,R,ugm-3,28.40250,R,ugm-3,44.60390,R,ugm-3,7.052,R,ugm-3 (Ref.eq),0.39890,R,ugm-3
04-01-2025,23:00,7.125,R,ugm-3 (FIDAS),1.62161,R,ugm-3,27.50737,R,ugm-3,29.99381,R,ugm-3,42.75787,R,ugm-3,5.755,R,ugm-3 (Ref.eq),0.39890,R,ugm-3
04-01-2025,24:00,6.175,R,ugm-3 (FIDAS),2.79808,R,ugm-3,32.88850,R,ugm-3,37.17882,R,ugm-3,38.61680,R,ugm-3,4.764,R,ugm-3 (Ref.eq),0.46538,R,ugm-3
05-01-2025,01:00,4.425,R,ugm-3 (FIDAS),2.79971,R,ugm-3,28.37763,R,ugm-3,32.67047,R,ugm-3,46.23372,R,ugm-3,3.113,R,ugm-3 (Ref.eq),0.00000,R,ugm-3
05-01-2025,02:00,3.225,R,ugm-3 (FIDAS),2.54519,R,ugm-3,24.65192,R,ugm-3,28.55450,R,ugm-3,50.75730,R,ugm-3,2.264,R,ugm-3 (Ref.eq),0.00000,R,ugm-3
05-01-2025,03:00,4.525,R,ugm-3 (FIDAS),2.38612,R,ugm-3,30.29804,R,ugm-3,33.95670,R,ugm-3,43.35658,R,ugm-3,3.514,R,ugm-3 (Ref.eq),0.19933,R,ugm-3
05-01-2025,04:00,4.200,R,ugm-3 (FIDAS),2.19523,R,ugm-3,27.26259,R,ugm-3,30.62856,R,ugm-3,41.76002,R,ugm-3,3.278,R,ugm-3 (Ref.eq),0.19933,R,ugm-3
05-01-2025,05:00,5.575,R,ugm-3 (FIDAS),2.73608,R,ugm-3,29.71320,R,ugm-3,33.90847,R,ugm-3,36.67099,R,ugm-3,4.623,R,ugm-3 (Ref.eq),0.39866,R,ugm-3
05-01-2025,06:00,4.600,R,ugm-3 (FIDAS),2.79971,R,ugm-3,34.10139,R,ugm-3,38.39423,R,ugm-3,30.53421,R,ugm-3,3.797,R,ugm-3 (Ref.eq),0.33221,R,ugm-3
05-01-2025,07:00,4.175,R,ugm-3 (FIDAS),3.18149,R,ugm-3,39.35232,R,ugm-3,44.23054,R,ugm-3,21.60345,R,ugm-3,3.066,R,ugm-3 (Ref.eq),0.33221,R,ugm-3
05-01-2025,08:00,5.900,R,ugm-3 (FIDAS),5.40854,R,ugm-3,46.40433,R,ugm-3,54.69730,R,ugm-3,10.87657,R,ugm-3,4.292,R,ugm-3 (Ref.eq),0.39866,R,ugm-3
05-01-2025,09:00,7.125,R,ugm-3 (FIDAS),23.32034,R,ugm-3,54.19897,R,ugm-3,89.95632,R,ugm-3,2.09549,R,ugm-3,5.212,R,ugm-3 (Ref.eq),0.86376,R,ugm-3
05-01-2025,10:00,7.150,R,ugm-3 (FIDAS),24.72020,R,ugm-3,42.45399,R,ugm-3,80.35777,R,ugm-3,24.64690,R,ugm-3,4.057,R,ugm-3 (Ref.eq),1.06308,R,ugm-3
05-01-2025,11:00,4.425,R,ugm-3 (FIDAS),0.92263,R,ugm-3,19.66355,R,ugm-3,21.07824,R,ugm-3,54.38283,R,ugm-3,2.075,R,ugm-3 (Ref.eq),0.33221,R,ugm-3
05-01-2025,12:00,4.425,R,ugm-3 (FIDAS),0.79537,R,ugm-3,14.07061,R,ugm-3,15.29016,R,ugm-3,61.11831,R,ugm-3,1.958,R,ugm-3 (Ref.eq),0.39866,R,ugm-3
05-01-2025,13:00,6.400,R,ugm-3 (FIDAS),0.76356,R,ugm-3,15.13230,R,ugm-3,16.30308,R,ugm-3,58.57380,R,ugm-3,2.500,R,ugm-3 (Ref.eq),0.53154,R,ugm-3
05-01-2025,14:00,7.000,R,ugm-3 (FIDAS),0.73174,R,ugm-3,16.24223,R,ugm-3,17.36422,R,ugm-3,56.77767,R,ugm-3,2.594,R,ugm-3 (Ref.eq),0.13289,R,ugm-3
05-01-2025,15:00,7.925,R,ugm-3 (FIDAS),8.43096,R,ugm-3,19.10006,R,ugm-3,32.02735,R,ugm-3,53.03573,R,ugm-3,2.476,R,ugm-3 (Ref.eq),0.59798,R,ugm-3
05-01-2025,16:00,6.400,R,ugm-3 (FIDAS),0.60448,R,ugm-3,15.37622,R,ugm-3,16.30308,R,ugm-3,57.27659,R,ugm-3,2.500,R,ugm-3 (Ref.eq),0.53154,R,ugm-3
05-01-2025,17:00,7.875,R,ugm-3 (FIDAS),0.63630,R,ugm-3,15.66507,R,ugm-3,16.64071,R,ugm-3,57.42627,R,ugm-3,2.689,R,ugm-3 (Ref.eq),0.46510,R,ugm-3
05-01-2025,18:00,6.850,R,ugm-3 (FIDAS),0.50904,R,ugm-3,15.37786,R,ugm-3,16.15837,R,ugm-3,57.52605,R,ugm-3,2.854,R,ugm-3 (Ref.eq),0.46510,R,ugm-3
05-01-2025,19:00,7.300,R,ugm-3 (FIDAS),0.31815,R,ugm-3,13.35532,R,ugm-3,13.84315,R,ugm-3,58.52390,R,ugm-3,2.995,R,ugm-3 (Ref.eq),0.33221,R,ugm-3
05-01-2025,20:00,6.775,R,ugm-3 (FIDAS),0.31815,R,ugm-3,12.63181,R,ugm-3,13.11964,R,ugm-3,60.56950,R,ugm-3,3.113,R,ugm-3 (Ref.eq),0.26577,R,ugm-3
05-01-2025,21:00,7.775,R,ugm-3 (FIDAS),0.31815,R,ugm-3,10.17188,R,ugm-3,10.65970,R,ugm-3,63.31358,R,ugm-3,3.373,R,ugm-3 (Ref.eq),0.53154,R,ugm-3
05-01-2025,22:00,6.950,R,ugm-3 (FIDAS),0.22270,R,ugm-3,8.63004,R,ugm-3,8.97152,R,ugm-3,67.70412,R,ugm-3,3.137,R,ugm-3 (Ref.eq),0.53154,R,ugm-3
05-01-2025,23:00,7.775,R,ugm-3 (FIDAS),0.09545,R,ugm-3,6.89581,R,ugm-3,7.04216,R,ugm-3,69.94929,R,ugm-3,3.750,R,ugm-3 (Ref.eq),0.53154,R,ugm-3
05-01-2025,24:00,7.875,R,ugm-3 (FIDAS),0.09545,R,ugm-3,5.68996,R,ugm-3,5.83631,R,ugm-3,70.34843,R,ugm-3,3.962,R,ugm-3 (Ref.eq),0.33221,R,ugm-3
06-01-2025,01:00,10.225,R,ugm-3 (FIDAS),0.25467,R,ugm-3,5.27042,R,ugm-3,5.66090,R,ugm-3,70.38169,R,ugm-3,5.094,R,ugm-3 (Ref.eq),0.26561,R,ugm-3
06-01-2025,02:00,10.400,R,ugm-3 (FIDAS),0.21222,R,ugm-3,3.85595,R,ugm-3,4.18135,R,ugm-3,73.24219,R,ugm-3,4.929,R,ugm-3 (Ref.eq),0.44269,R,ugm-3
06-01-2025,03:00,8.200,R,ugm-3 (FIDAS),0.09550,R,ugm-3,3.80977,R,ugm-3,3.95620,R,ugm-3,72.04477,R,ugm-3,3.986,R,ugm-3 (Ref.eq),0.46482,R,ugm-3
06-01-2025,04:00,7.275,R,ugm-3 (FIDAS),0.12733,R,ugm-3,3.37499,R,ugm-3,3.57023,R,ugm-3,73.24219,R,ugm-3,3.467,R,ugm-3 (Ref.eq),0.33201,R,ugm-3
